trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.002, 'e': 0.6921171816887304}",35,0,-173.15174516300164,"{0: 24, 1: 3, 2: 3, 3: 2, 4: 3}",0
186,False,"{'a': 0.002, 'e': 0.6907343306373547}",25,0,-94.61308335165553,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
187,False,"{'a': 0.002, 'e': 0.6893542425242224}",20,0,-49.484955286232044,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
188,False,"{'a': 0.002, 'e': 0.6879769118289795}",20,0,-122.57256981251028,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
189,False,"{'a': 0.002, 'e': 0.686602333042301}",20,0,-68.40800512968772,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
190,False,"{'a': 0.002, 'e': 0.6852305006658703}",25,0,-48.99013360877083,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
191,False,"{'a': 0.002, 'e': 0.6838614092123558}",20,6,-95.10118058052505,"{0: 8, 1: 1, 2: 2, 3: 2, 4: 1}",1
192,False,"{'a': 0.002, 'e': 0.6824950532053901}",20,0,-50.370065624736675,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
193,False,"{'a': 0.002, 'e': 0.6811314271795471}",20,0,-69.1854182853201,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
194,False,"{'a': 0.002, 'e': 0.679770525680321}",35,5,-115.34260190170247,"{0: 22, 1: 0, 2: 5, 3: 1, 4: 2}",1
195,False,"{'a': 0.002, 'e': 0.678412343264104}",20,9,-13.991367919336023,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
196,False,"{'a': 0.002, 'e': 0.6770568744981647}",20,0,-20.69176664106471,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
197,False,"{'a': 0.002, 'e': 0.675704113960626}",35,0,-23.532537329350216,"{0: 32, 1: 0, 2: 1, 3: 1, 4: 1}",0
198,False,"{'a': 0.002, 'e': 0.6743540562404442}",25,0,-4.4550552189652795,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
199,False,"{'a': 0.002, 'e': 0.6730066959373864}",20,10,-19.264306086860348,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
200,False,"{'a': 0.002, 'e': 0.6716620276620098}",30,0,-107.90464696235031,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
201,False,"{'a': 0.002, 'e': 0.6703200460356393}",25,0,-39.202500203244746,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
202,False,"{'a': 0.002, 'e': 0.6689807456903467}",35,11,-166.05918230786975,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 4}",1
203,False,"{'a': 0.002, 'e': 0.6676441212689289}",20,0,-115.64789575130332,"{0: 12, 1: 2, 2: 2, 3: 3, 4: 1}",0
204,False,"{'a': 0.002, 'e': 0.6663101674248864}",30,0,-109.82457961040033,"{0: 22, 1: 0, 2: 4, 3: 3, 4: 1}",0
205,False,"{'a': 0.002, 'e': 0.6649788788224019}",20,0,-60.35039302648624,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
206,False,"{'a': 0.002, 'e': 0.6636502501363194}",30,0,-38.06052051503895,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",1
207,False,"{'a': 0.002, 'e': 0.6623242760521222}",30,0,-131.22013324863005,"{0: 19, 1: 1, 2: 7, 3: 2, 4: 1}",0
208,False,"{'a': 0.002, 'e': 0.6610009512659124}",25,0,-12.157618382782827,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
209,False,"{'a': 0.002, 'e': 0.659680270484389}",20,0,18.291314750116136,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
210,False,"{'a': 0.002, 'e': 0.6583622284248272}",20,11,-46.47098588891409,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
211,False,"{'a': 0.002, 'e': 0.6570468198150567}",20,8,-67.74876773170953,"{0: 5, 1: 1, 2: 5, 3: 1, 4: 0}",1
212,False,"{'a': 0.002, 'e': 0.6557340393934418}",20,0,-23.12388776177326,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
213,False,"{'a': 0.002, 'e': 0.6544238819088586}",25,0,-139.97368611133706,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 3}",0
214,False,"{'a': 0.002, 'e': 0.6531163421206756}",35,0,-104.24132104733849,"{0: 25, 1: 2, 2: 5, 3: 2, 4: 1}",0
215,False,"{'a': 0.002, 'e': 0.651811414798732}",25,0,-52.238788949133635,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
216,False,"{'a': 0.002, 'e': 0.6505090947233165}",25,0,-96.34487466667372,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
217,False,"{'a': 0.002, 'e': 0.6492093766851474}",20,9,22.074072779593006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.002, 'e': 0.6479122554853506}",30,0,-77.79229572942619,"{0: 19, 1: 3, 2: 7, 3: 1, 4: 0}",0
219,False,"{'a': 0.002, 'e': 0.6466177259354396}",30,0,-27.24781434580974,"{0: 24, 1: 3, 2: 2, 3: 1, 4: 0}",0
220,False,"{'a': 0.002, 'e': 0.6453257828572946}",35,0,-147.86868116937868,"{0: 26, 1: 2, 2: 3, 3: 1, 4: 3}",0
221,False,"{'a': 0.002, 'e': 0.6440364210831414}",20,3,-10.334695684936595,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
222,False,"{'a': 0.002, 'e': 0.6427496354555312}",30,0,-40.08654031207004,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
223,False,"{'a': 0.002, 'e': 0.6414654208273198}",20,0,-127.10333764656961,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
224,False,"{'a': 0.002, 'e': 0.6401837720616471}",20,0,5.331638870141642,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
225,False,"{'a': 0.002, 'e': 0.6389046840319162}",20,0,-56.98219219967198,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
226,False,"{'a': 0.002, 'e': 0.6376281516217733}",20,12,-7.417710404258994,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
227,False,"{'a': 0.002, 'e': 0.6363541697250871}",25,0,-94.63638387155947,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
228,False,"{'a': 0.002, 'e': 0.6350827332459281}",30,9,2.2681452709953254,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
229,False,"{'a': 0.002, 'e': 0.633813837098549}",20,3,-6.0124131294542575,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
230,False,"{'a': 0.002, 'e': 0.6325474762073634}",20,0,3.6047176098727967,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
231,False,"{'a': 0.002, 'e': 0.631283645506926}",20,0,-68.47868711719015,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
232,False,"{'a': 0.002, 'e': 0.6300223399419123}",20,0,-50.55567419721635,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
233,False,"{'a': 0.002, 'e': 0.6287635544670984}",20,0,-38.82037322044102,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
234,False,"{'a': 0.002, 'e': 0.6275072840473407}",25,0,-106.62621305583434,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
235,False,"{'a': 0.002, 'e': 0.6262535236575559}",20,0,-53.37046730144929,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
236,False,"{'a': 0.002, 'e': 0.6250022682827008}",25,0,-116.69257520312766,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
237,False,"{'a': 0.002, 'e': 0.623753512917752}",20,0,-38.351016983462415,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
238,False,"{'a': 0.002, 'e': 0.6225072525676867}",20,0,-66.46561005345687,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
239,False,"{'a': 0.002, 'e': 0.6212634822474616}",20,0,-59.93887615284663,"{0: 14, 1: 2, 2: 1, 3: 3, 4: 0}",0
240,False,"{'a': 0.002, 'e': 0.6200221969819939}",20,0,3.1374203904634674,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
241,False,"{'a': 0.002, 'e': 0.6187833918061408}",20,11,-13.894605807543623,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
242,False,"{'a': 0.002, 'e': 0.61754706176468}",20,0,-86.40864920035976,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
243,False,"{'a': 0.002, 'e': 0.6163132019122897}",20,4,10.811091228695206,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.002, 'e': 0.6150818073135287}",25,0,-112.39400476952896,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
245,False,"{'a': 0.002, 'e': 0.6138528730428171}",25,0,-167.7070518115543,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
246,False,"{'a': 0.002, 'e': 0.6126263941844161}",30,17,5.391706688732423,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.002, 'e': 0.6114023658324087}",20,0,-8.814100524221692,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
248,False,"{'a': 0.002, 'e': 0.6101807830906798}",30,0,-87.91046004323746,"{0: 22, 1: 2, 2: 3, 3: 2, 4: 1}",0
249,False,"{'a': 0.002, 'e': 0.6089616410728969}",25,0,-84.30249633089451,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
250,False,"{'a': 0.002, 'e': 0.6077449349024902}",25,0,-14.071707014489668,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
251,False,"{'a': 0.002, 'e': 0.6065306597126334}",25,0,-5.906103541548074,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
252,False,"{'a': 0.002, 'e': 0.6053188106462243}",20,0,-105.79650698276582,"{0: 15, 1: 1, 2: 0, 3: 2, 4: 2}",0
253,False,"{'a': 0.002, 'e': 0.6041093828558647}",20,2,-34.7125495977728,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
254,False,"{'a': 0.002, 'e': 0.6029023715038421}",25,0,-39.18731382869285,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
255,False,"{'a': 0.002, 'e': 0.6016977717621094}",20,15,2.6004157641518484,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.002, 'e': 0.6004955788122659}",20,0,-148.57290184610906,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
257,False,"{'a': 0.002, 'e': 0.5992957878455384}",20,13,0.8221660163314621,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.002, 'e': 0.5980983940627613}",20,0,-46.64891386752439,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
259,False,"{'a': 0.002, 'e': 0.596903392674358}",20,10,-26.542030846169126,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
260,False,"{'a': 0.002, 'e': 0.5957107789003212}",20,0,-85.5672271470213,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
261,False,"{'a': 0.002, 'e': 0.5945205479701944}",30,0,-106.41529211206533,"{0: 22, 1: 3, 2: 2, 3: 1, 4: 2}",0
262,False,"{'a': 0.002, 'e': 0.593332695123052}",20,0,-56.25708425800866,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
263,False,"{'a': 0.002, 'e': 0.5921472156074813}",30,0,-61.3661333014726,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",0
264,False,"{'a': 0.002, 'e': 0.5909641046815626}",25,0,-32.675767171868806,"{0: 20, 1: 4, 2: 0, 3: 0, 4: 1}",0
265,False,"{'a': 0.002, 'e': 0.5897833576128504}",25,1,-12.95707609784355,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 0}",1
266,False,"{'a': 0.002, 'e': 0.5886049696783552}",20,0,-22.5263181039239,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
267,False,"{'a': 0.002, 'e': 0.5874289361645234}",20,0,-63.50270897015713,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
268,False,"{'a': 0.002, 'e': 0.5862552523672196}",20,0,-73.58758266215818,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
269,False,"{'a': 0.002, 'e': 0.5850839135917069}",20,5,-2.898559414089613,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
270,False,"{'a': 0.002, 'e': 0.5839149151526287}",25,3,-65.97379934412056,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
271,False,"{'a': 0.002, 'e': 0.5827482523739896}",20,0,-43.39223584432493,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
272,False,"{'a': 0.002, 'e': 0.5815839205891371}",25,0,-31.610567181811124,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
273,False,"{'a': 0.002, 'e': 0.5804219151407424}",35,15,-103.8831435575463,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",1
274,False,"{'a': 0.002, 'e': 0.579262231380782}",20,0,-13.202383827479647,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
275,False,"{'a': 0.002, 'e': 0.5781048646705196}",30,0,-19.446042805453928,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
276,False,"{'a': 0.002, 'e': 0.5769498103804866}",20,0,-118.37502935913793,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
277,False,"{'a': 0.002, 'e': 0.5757970638904645}",30,8,-77.90685099464265,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 2}",1
278,False,"{'a': 0.002, 'e': 0.5746466205894657}",20,3,-52.531897206763176,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 0}",1
279,False,"{'a': 0.002, 'e': 0.5734984758757153}",30,12,-22.044506296298763,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
280,False,"{'a': 0.002, 'e': 0.5723526251566332}",30,20,8.112369011880787,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.002, 'e': 0.5712090638488149}",20,0,-20.189966912653574,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
282,False,"{'a': 0.002, 'e': 0.5700677873780134}",25,4,-118.01044540079468,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 3}",1
283,False,"{'a': 0.002, 'e': 0.5689287911791218}",20,7,7.863818091555073,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.002, 'e': 0.5677920706961532}",20,0,-125.13426686461189,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
285,False,"{'a': 0.002, 'e': 0.5666576213822246}",20,3,-0.9580974143868388,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
286,False,"{'a': 0.002, 'e': 0.5655254386995371}",20,0,-53.19138990913455,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
287,False,"{'a': 0.002, 'e': 0.5643955181193583}",20,0,-78.38227308190658,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
288,False,"{'a': 0.002, 'e': 0.5632678551220046}",20,0,-50.91514597646229,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
289,False,"{'a': 0.002, 'e': 0.5621424451968224}",20,0,-69.97453533466572,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
290,False,"{'a': 0.002, 'e': 0.5610192838421706}",20,5,11.224091583325693,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.002, 'e': 0.559898366565402}",20,0,-25.85150132736669,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
292,False,"{'a': 0.002, 'e': 0.5587796888828463}",25,0,-9.503550345634364,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",1
293,False,"{'a': 0.002, 'e': 0.5576632463197913}",30,15,-39.808599373117595,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
294,False,"{'a': 0.002, 'e': 0.5565490344104649}",30,0,-88.66648514033119,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
295,False,"{'a': 0.002, 'e': 0.5554370486980182}",20,0,-4.546118274698651,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
296,False,"{'a': 0.002, 'e': 0.5543272847345071}",25,0,-196.59264151952422,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 4}",0
297,False,"{'a': 0.002, 'e': 0.5532197380808739}",20,3,-69.18313500959907,"{0: 10, 1: 1, 2: 4, 3: 2, 4: 0}",1
298,False,"{'a': 0.002, 'e': 0.5521144043069306}",20,0,-90.94201621450182,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
299,False,"{'a': 0.002, 'e': 0.5510112789913407}",20,0,-12.62769879354501,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
300,False,"{'a': 0.002, 'e': 0.5499103577216016}",20,5,-75.10801089378518,"{0: 10, 1: 1, 2: 1, 3: 2, 4: 1}",1
301,False,"{'a': 0.002, 'e': 0.5488116360940264}",25,1,-142.8869483043014,"{0: 13, 1: 4, 2: 4, 3: 1, 4: 2}",1
302,False,"{'a': 0.002, 'e': 0.5477151097137275}",20,6,-20.318880815758938,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
303,False,"{'a': 0.002, 'e': 0.5466207741945976}",20,0,-22.825976244139806,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
304,False,"{'a': 0.002, 'e': 0.5455286251592933}",20,0,-36.7116167487045,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
305,False,"{'a': 0.002, 'e': 0.5444386582392171}",20,0,-20.009690638060157,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
306,False,"{'a': 0.002, 'e': 0.5433508690744998}",20,12,-9.094012304159953,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
307,False,"{'a': 0.002, 'e': 0.5422652533139832}",25,11,-25.080146413045178,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
308,False,"{'a': 0.002, 'e': 0.5411818066152029}",25,0,-14.002956521004219,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
309,False,"{'a': 0.002, 'e': 0.5401005246443706}",35,0,-187.84643298125013,"{0: 23, 1: 0, 2: 8, 3: 1, 4: 3}",0
310,False,"{'a': 0.002, 'e': 0.539021403076357}",20,0,-70.76942624424176,"{0: 13, 1: 2, 2: 2, 3: 3, 4: 0}",0
311,False,"{'a': 0.002, 'e': 0.5379444375946745}",25,0,-72.83087083852388,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
312,False,"{'a': 0.002, 'e': 0.5368696238914595}",20,0,-7.164942164274008,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
313,False,"{'a': 0.002, 'e': 0.535796957667456}",25,0,20.31849314124735,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
314,False,"{'a': 0.002, 'e': 0.5347264346319975}",25,0,-67.34317285828149,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",0
315,False,"{'a': 0.002, 'e': 0.5336580505029906}",25,15,5.730679515263513,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.002, 'e': 0.5325918010068972}",20,2,-56.69426475241103,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
317,False,"{'a': 0.002, 'e': 0.5315276818787179}",20,0,-62.138290705167414,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
318,False,"{'a': 0.002, 'e': 0.5304656888619749}",25,0,-93.26843903888938,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
319,False,"{'a': 0.002, 'e': 0.5294058177086945}",20,0,-92.56582163424044,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
320,False,"{'a': 0.002, 'e': 0.528348064179391}",25,7,6.6072749879653285,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
321,False,"{'a': 0.002, 'e': 0.5272924240430485}",20,6,21.458861380830427,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.002, 'e': 0.5262388930771054}",25,0,-78.83676250894271,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
323,False,"{'a': 0.002, 'e': 0.5251874670674361}",25,0,-43.87864612060531,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
324,False,"{'a': 0.002, 'e': 0.5241381418083354}",25,0,-56.13012373363546,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
325,False,"{'a': 0.002, 'e': 0.5230909131025008}",20,0,-18.07828526942682,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
326,False,"{'a': 0.002, 'e': 0.522045776761016}",25,0,-0.13216730491673467,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
327,False,"{'a': 0.002, 'e': 0.5210027286033344}",20,0,-24.337205201684032,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
328,False,"{'a': 0.002, 'e': 0.5199617644572618}",20,12,14.496317219664608,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.002, 'e': 0.5189228801589404}",20,5,-0.4909814715308338,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
330,False,"{'a': 0.002, 'e': 0.5178860715528314}",20,1,-38.311448709410506,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
331,False,"{'a': 0.002, 'e': 0.5168513344916992}",25,0,-39.85753370122696,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
332,False,"{'a': 0.002, 'e': 0.5158186648365941}",25,0,1.0886615805250208,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
333,False,"{'a': 0.002, 'e': 0.5147880584568362}",25,0,-133.10477985578402,"{0: 15, 1: 1, 2: 5, 3: 3, 4: 1}",0
334,False,"{'a': 0.002, 'e': 0.5137595112299983}",20,0,-16.291949180521144,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
335,False,"{'a': 0.002, 'e': 0.5127330190418905}",20,0,2.635530950988374,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
336,False,"{'a': 0.002, 'e': 0.5117085777865424}",25,14,-12.709367465472997,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
337,False,"{'a': 0.002, 'e': 0.5106861833661879}",20,5,-5.890014874516906,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
338,False,"{'a': 0.002, 'e': 0.5096658316912476}",25,0,-76.49215889506917,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
339,False,"{'a': 0.002, 'e': 0.5086475186803137}",20,12,15.64343563233161,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.002, 'e': 0.5076312402601327}",20,7,-34.177956823205605,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
341,False,"{'a': 0.002, 'e': 0.5066169923655895}",20,0,-46.52231091171225,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
342,False,"{'a': 0.002, 'e': 0.5056047709396915}",25,0,-42.833431669500094,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
343,False,"{'a': 0.002, 'e': 0.5045945719335512}",30,8,-98.24879028274871,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 2}",1
344,False,"{'a': 0.002, 'e': 0.5035863913063714}",30,0,-102.39526626292027,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
345,False,"{'a': 0.002, 'e': 0.5025802250254283}",25,0,-52.59454063744553,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
346,False,"{'a': 0.002, 'e': 0.5015760690660555}",20,3,1.5136394778346831,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
347,False,"{'a': 0.002, 'e': 0.5005739194116277}",20,1,-101.9003999714409,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 2}",1
348,False,"{'a': 0.002, 'e': 0.4995737720535449}",25,7,-32.57686196043663,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
349,False,"{'a': 0.002, 'e': 0.4985756229912165}",25,1,-36.7080627720454,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 1}",1
350,False,"{'a': 0.002, 'e': 0.4975794682320448}",20,12,3.6268505492445304,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
351,False,"{'a': 0.002, 'e': 0.49658530379140947}",30,21,17.31953016026285,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.002, 'e': 0.4955931256926514}",20,0,-1.4008092882527428,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
353,False,"{'a': 0.002, 'e': 0.494602929967057}",20,0,-5.697601699731441,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
354,False,"{'a': 0.002, 'e': 0.4936147126538418}",20,0,-61.365278016813804,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
355,False,"{'a': 0.002, 'e': 0.49262846980013547}",30,13,-8.900519029421531,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
356,False,"{'a': 0.002, 'e': 0.4916441974609651}",20,0,-91.7493720050869,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
357,False,"{'a': 0.002, 'e': 0.4906618916992401}",25,1,-39.85395031565098,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 1}",1
358,False,"{'a': 0.002, 'e': 0.4896815485857362}",20,2,-151.15361587407693,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 4}",1
359,False,"{'a': 0.002, 'e': 0.4887031641990795}",20,0,-2.47894688536897,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
360,False,"{'a': 0.002, 'e': 0.4877267346257312}",25,0,-104.73133015318642,"{0: 19, 1: 1, 2: 1, 3: 2, 4: 2}",0
361,False,"{'a': 0.002, 'e': 0.4867522559599717}",20,0,-65.70052936703821,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
362,False,"{'a': 0.002, 'e': 0.485779724303885}",30,0,-72.87877950625555,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
363,False,"{'a': 0.002, 'e': 0.48480913576734325}",25,3,15.110733437292419,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
364,False,"{'a': 0.002, 'e': 0.483840486467991}",20,8,0.4903913563933935,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
365,False,"{'a': 0.002, 'e': 0.48287377253122976}",20,9,-6.670866186929758,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
366,False,"{'a': 0.002, 'e': 0.48190899009020244}",20,0,1.5535358970844833,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
367,False,"{'a': 0.002, 'e': 0.480946135285778}",25,7,-46.85214551089762,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
368,False,"{'a': 0.002, 'e': 0.479985204266536}",20,0,-82.17894610539791,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
